id,valueType,timestamp,deviceType,value,deviceName,reading,baseType,metadata
reading-1777006077371677,Float64,1777006077371678464,,9.480000,vibration-sensor-005                                            ,vibration,,
reading-1777006085288449,Float64,1777006085288450048,,5.430000,vibration-sensor-005                                            ,vibration,,
reading-1777006088130169,Float64,1777006088130170880,,8.450000,vibration-sensor-005                                            ,vibration,,
reading-1777006138968242,Float64,1777006138968243456,,0.260000,vibration-sensor-005                                            ,vibration,,
reading-1777006139068896,Float64,1777006139068897280,,20.000000,vibration-sensor-005                                            ,vibration,,
reading-1777006157304164,Float64,1777006157304165632,,6.620000,vibration-sensor-005                                            ,vibration,,
reading-1777006177653646,Float64,1777006177653647872,,1.110000,vibration-sensor-005                                            ,vibration,,
reading-1777006186402937,Float64,1777006186402939648,,1.740000,vibration-sensor-005                                            ,vibration,,
reading-1777006201547998,Float64,1777006201547999488,,6.210000,vibration-sensor-005                                            ,vibration,,
reading-1777006203801643,Float64,1777006203801645824,,2.920000,vibration-sensor-005                                            ,vibration,,
reading-1777006203902948,Float64,1777006203902950912,,8.960000,vibration-sensor-005                                            ,vibration,,
reading-1777006218839510,Float64,1777006218839511296,,9.680000,vibration-sensor-005                                            ,vibration,,
reading-1777006223640172,Float64,1777006223640173312,,3.260000,vibration-sensor-005                                            ,vibration,,
reading-1777006225874031,Float64,1777006225874032384,,8.720000,vibration-sensor-005                                            ,vibration,,
reading-1777006226378902,Float64,1777006226378905088,,9.400000,vibration-sensor-005                                            ,vibration,,
reading-1777006231208356,Float64,1777006231208357888,,9.830000,vibration-sensor-005                                            ,vibration,,
reading-1777006234769745,Float64,1777006234769747200,,1.230000,vibration-sensor-005                                            ,vibration,,
reading-1777006240378244,Float64,1777006240378244864,,1.870000,vibration-sensor-005                                            ,vibration,,
reading-1777006254105888,Float64,1777006254105889280,,8.120000,vibration-sensor-005                                            ,vibration,,
reading-1777006263913005,Float64,1777006263913006592,,7.970000,vibration-sensor-005                                            ,vibration,,
reading-1777006271060960,Float64,1777006271060961792,,2.260000,vibration-sensor-005                                            ,vibration,,
reading-1777006280546412,Float64,1777006280546413056,,6.140000,vibration-sensor-005                                            ,vibration,,
reading-1777006282873929,Float64,1777006282873930496,,7.780000,vibration-sensor-005                                            ,vibration,,
reading-1777006302306024,Float64,1777006302306025216,,8.060000,vibration-sensor-005                                            ,vibration,,
reading-1777006304728805,Float64,1777006304728806400,,1.700000,vibration-sensor-005                                            ,vibration,,
reading-1777006311499154,Float64,1777006311499155456,,0.760000,vibration-sensor-005                                            ,vibration,,
reading-1777006324843520,Float64,1777006324843521536,,0.950000,vibration-sensor-005                                            ,vibration,,
reading-1777006332008786,Float64,1777006332008787456,,8.430000,vibration-sensor-005                                            ,vibration,,
reading-1777006342353290,Float64,1777006342353291520,,0.280000,vibration-sensor-005                                            ,vibration,,
reading-1777006363641786,Float64,1777006363641787904,,5.340000,vibration-sensor-005                                            ,vibration,,
reading-1777006384535253,Float64,1777006384535254784,,3.710000,vibration-sensor-005                                            ,vibration,,
reading-1777006384940065,Float64,1777006384940067328,,3.300000,vibration-sensor-005                                            ,vibration,,
reading-1777006399487530,Float64,1777006399487532288,,1.400000,vibration-sensor-005                                            ,vibration,,
reading-1777006403465941,Float64,1777006403465944064,,0.350000,vibration-sensor-005                                            ,vibration,,
reading-1777006418114484,Float64,1777006418114487296,,9.150000,vibration-sensor-005                                            ,vibration,,
reading-1777006421856513,Float64,1777006421856513792,,8.110000,vibration-sensor-005                                            ,vibration,,
reading-1777006432536075,Float64,1777006432536076288,,4.520000,vibration-sensor-005                                            ,vibration,,
reading-1777006433649693,Float64,1777006433649696000,,8.760000,vibration-sensor-005                                            ,vibration,,
reading-1777006435265383,Float64,1777006435265385984,,4.460000,vibration-sensor-005                                            ,vibration,,
reading-1777006442295965,Float64,1777006442295966208,,4.670000,vibration-sensor-005                                            ,vibration,,
reading-1777006466149835,Float64,1777006466149838080,,9.870000,vibration-sensor-005                                            ,vibration,,
reading-1777006473998625,Float64,1777006473998627840,,7.530000,vibration-sensor-005                                            ,vibration,,
reading-1777005365496853,Float64,1777005365496854528,,6.940000,vibration-sensor-006                                            ,vibration,,
reading-1777005372601773,Float64,1777005372601774592,,1.460000,vibration-sensor-006                                            ,vibration,,
reading-1777005373883666,Float64,1777005373883667456,,3.900000,vibration-sensor-006                                            ,vibration,,
reading-1777005398463797,Float64,1777005398463799808,,9.850000,vibration-sensor-006                                            ,vibration,,
reading-1777005403864678,Float64,1777005403864681216,,3.030000,vibration-sensor-006                                            ,vibration,,
reading-1777005418424691,Float64,1777005418424693504,,30.300000,vibration-sensor-006                                            ,vibration,,
reading-1777005429457230,Float64,1777005429457232896,,4.240000,vibration-sensor-006                                            ,vibration,,
reading-1777005437090656,Float64,1777005437090657792,,9.900000,vibration-sensor-006                                            ,vibration,,
reading-1777005438811060,Float64,1777005438811062528,,4.230000,vibration-sensor-006                                            ,vibration,,
reading-1777005453767503,Float64,1777005453767505920,,3.930000,vibration-sensor-006                                            ,vibration,,
reading-1777005454173175,Float64,1777005454173176320,,0.530000,vibration-sensor-006                                            ,vibration,,
reading-1777005462372694,Float64,1777005462372697088,,9.970000,vibration-sensor-006                                            ,vibration,,
reading-1777005462980600,Float64,1777005462980602368,,4.070000,vibration-sensor-006                                            ,vibration,,
reading-1777005464700769,Float64,1777005464700771328,,6.560000,vibration-sensor-006                                            ,vibration,,
reading-1777005476055916,Float64,1777005476055918336,,4.580000,vibration-sensor-006                                            ,vibration,,
reading-1777005481249646,Float64,1777005481249648384,,5.390000,vibration-sensor-006                                            ,vibration,,
reading-1777005491258097,Float64,1777005491258098688,,4.730000,vibration-sensor-006                                            ,vibration,,
reading-1777005492267860,Float64,1777005492267861760,,1.570000,vibration-sensor-006                                            ,vibration,,
reading-1777005505231994,Float64,1777005505231996928,,8.710000,vibration-sensor-006                                            ,vibration,,
reading-1777005511120389,Float64,1777005511120389888,,8.670000,vibration-sensor-006                                            ,vibration,,
reading-1777005531487476,Float64,1777005531487477248,,2.780000,vibration-sensor-006                                            ,vibration,,
reading-1777005534635344,Float64,1777005534635345152,,6.540000,vibration-sensor-006                                            ,vibration,,
reading-1777005536712879,Float64,1777005536712880640,,9.990000,vibration-sensor-006                                            ,vibration,,
reading-1777005546199423,Float64,1777005546199424256,,5.070000,vibration-sensor-006                                            ,vibration,,
reading-1777005558508746,Float64,1777005558508747008,,9.290000,vibration-sensor-006                                            ,vibration,,
reading-1777005564509039,Float64,1777005564509040128,,7.460000,vibration-sensor-006                                            ,vibration,,
reading-1777005567448448,Float64,1777005567448449280,,9.430000,vibration-sensor-006                                            ,vibration,,
reading-1777005581308419,Float64,1777005581308420352,,7.080000,vibration-sensor-006                                            ,vibration,,
reading-1777005582422685,Float64,1777005582422686976,,7.610000,vibration-sensor-006                                            ,vibration,,
reading-1777005598371921,Float64,1777005598371922176,,0.310000,vibration-sensor-006                                            ,vibration,,
reading-1777005600600417,Float64,1777005600600419840,,5.730000,vibration-sensor-006                                            ,vibration,,
reading-1777005601441681,Float64,1777005601441684224,,3.400000,vibration-sensor-006                                            ,vibration,,
reading-1777005603969409,Float64,1777005603969410304,,7.100000,vibration-sensor-006                                            ,vibration,,
reading-1777005630789031,Float64,1777005630789033472,,6.780000,vibration-sensor-006                                            ,vibration,,
reading-1777005644692453,Float64,1777005644692453888,,3.100000,vibration-sensor-006                                            ,vibration,,
reading-1777005656700421,Float64,1777005656700422400,,31.000000,vibration-sensor-006                                            ,vibration,,
reading-1777005658924011,Float64,1777005658924013056,,6.270000,vibration-sensor-006                                            ,vibration,,
reading-1777005666565883,Float64,1777005666565885696,,2.640000,vibration-sensor-006                                            ,vibration,,
reading-1777005667678119,Float64,1777005667678120192,,6.930000,vibration-sensor-006                                            ,vibration,,
reading-1777005670042360,Float64,1777005670042361856,,2.390000,vibration-sensor-006                                            ,vibration,,
reading-1777005675666309,Float64,1777005675666311680,,8.310000,vibration-sensor-006                                            ,vibration,,
reading-1777005677388836,Float64,1777005677388838656,,8.860000,vibration-sensor-006                                            ,vibration,,
reading-1777005695808754,Float64,1777005695808756736,,2.440000,vibration-sensor-006                                            ,vibration,,
reading-1777005697727180,Float64,1777005697727183104,,2.350000,vibration-sensor-006                                            ,vibration,,
reading-1777005709034253,Float64,1777005709034253824,,2.100000,vibration-sensor-006                                            ,vibration,,
reading-1777005712670168,Float64,1777005712670168576,,4.880000,vibration-sensor-006                                            ,vibration,,
reading-1777005712770731,Float64,1777005712770732288,,1.310000,vibration-sensor-006                                            ,vibration,,
reading-1777005720950692,Float64,1777005720950694656,,20.000000,vibration-sensor-006                                            ,vibration,,
reading-1777005734849640,Float64,1777005734849641216,,0.000000,vibration-sensor-006                                            ,vibration,,
reading-1777005736876001,Float64,1777005736876003584,,3.920000,vibration-sensor-006                                            ,vibration,,
reading-1777005746301586,Float64,1777005746301588736,,1.320000,vibration-sensor-006                                            ,vibration,,
reading-1777005769674945,Float64,1777005769674948096,,3.260000,vibration-sensor-006                                            ,vibration,,
reading-1777005773412116,Float64,1777005773412117248,,8.480000,vibration-sensor-006                                            ,vibration,,
reading-1777005785645183,Float64,1777005785645185536,,5.510000,vibration-sensor-006                                            ,vibration,,
reading-1777005811064909,Float64,1777005811064910080,,8.980000,vibration-sensor-006                                            ,vibration,,
reading-1777005812392837,Float64,1777005812392838400,,20.000000,vibration-sensor-006                                            ,vibration,,
reading-1777005821465266,Float64,1777005821465268480,,5.750000,vibration-sensor-006                                            ,vibration,,
reading-1777005821566590,Float64,1777005821566593024,,7.140000,vibration-sensor-006                                            ,vibration,,
reading-1777005828543807,Float64,1777005828543809792,,8.210000,vibration-sensor-006                                            ,vibration,,
reading-1777005838330777,Float64,1777005838330778880,,1.120000,vibration-sensor-006                                            ,vibration,,
reading-1777005840982086,Float64,1777005840982088448,,6.500000,vibration-sensor-006                                            ,vibration,,
reading-1777005854839109,Float64,1777005854839111424,,20.000000,vibration-sensor-006                                            ,vibration,,
reading-1777005859125605,Float64,1777005859125605888,,5.410000,vibration-sensor-006                                            ,vibration,,
reading-1777005860339954,Float64,1777005860339956736,,0.000000,vibration-sensor-006                                            ,vibration,,
reading-1777005861653418,Float64,1777005861653420544,,8.250000,vibration-sensor-006                                            ,vibration,,
reading-1777005864182974,Float64,1777005864182976512,,8.080000,vibration-sensor-006                                            ,vibration,,
reading-1777005870534519,Float64,1777005870534521344,,4.860000,vibration-sensor-006                                            ,vibration,,
reading-1777005874828324,Float64,1777005874828325888,,1.420000,vibration-sensor-006                                            ,vibration,,
reading-1777005881651491,Float64,1777005881651493376,,7.280000,vibration-sensor-006                                            ,vibration,,
reading-1777005882156844,Float64,1777005882156845056,,8.050000,vibration-sensor-006                                            ,vibration,,
reading-1777005893193606,Float64,1777005893193608192,,1.280000,vibration-sensor-006                                            ,vibration,,
reading-1777005897741799,Float64,1777005897741801216,,0.140000,vibration-sensor-006                                            ,vibration,,
reading-1777005911760098,Float64,1777005911760100864,,3.520000,vibration-sensor-006                                            ,vibration,,
reading-1777005911962642,Float64,1777005911962644736,,6.020000,vibration-sensor-006                                            ,vibration,,
reading-1777005914588511,Float64,1777005914588513280,,8.300000,vibration-sensor-006                                            ,vibration,,
reading-1777005934025973,Float64,1777005934025975552,,0.530000,vibration-sensor-006                                            ,vibration,,
reading-1777005939371005,Float64,1777005939371006464,,5.270000,vibration-sensor-006                                            ,vibration,,
reading-1777005945153607,Float64,1777005945153608192,,0.410000,vibration-sensor-006                                            ,vibration,,
reading-1777005964025153,Float64,1777005964025154304,,1.830000,vibration-sensor-006                                            ,vibration,,
reading-1777005980496024,Float64,1777005980496024832,,8.340000,vibration-sensor-006                                            ,vibration,,
reading-1777005988891150,Float64,1777005988891151360,,5.170000,vibration-sensor-006                                            ,vibration,,
reading-1777005990810032,Float64,1777005990810033152,,0.380000,vibration-sensor-006                                            ,vibration,,
reading-1777005997971986,Float64,1777005997971987712,,8.480000,vibration-sensor-006                                            ,vibration,,
reading-1777006003526956,Float64,1777006003526958080,,0.870000,vibration-sensor-006                                            ,vibration,,
reading-1777006015014799,Float64,1777006015014799872,,1.410000,vibration-sensor-006                                            ,vibration,,
reading-1777006017555398,Float64,1777006017555399424,,7.750000,vibration-sensor-006                                            ,vibration,,
reading-1777006028991637,Float64,1777006028991638272,,9.330000,vibration-sensor-006                                            ,vibration,,
reading-1777006044417975,Float64,1777006044417976320,,5.290000,vibration-sensor-006                                            ,vibration,,
reading-1777006046035593,Float64,1777006046035593984,,2.660000,vibration-sensor-006                                            ,vibration,,
reading-1777006055169628,Float64,1777006055169629184,,5.050000,vibration-sensor-006                                            ,vibration,,
reading-1777006064134743,Float64,1777006064134744576,,0.370000,vibration-sensor-006                                            ,vibration,,
reading-1777006076360456,Float64,1777006076360457472,,6.590000,vibration-sensor-006                                            ,vibration,,
reading-1777006093489882,Float64,1777006093489882880,,2.060000,vibration-sensor-006                                            ,vibration,,
reading-1777006108029085,Float64,1777006108029086464,,7.480000,vibration-sensor-006                                            ,vibration,,
reading-1777006124722942,Float64,1777006124722943232,,6.890000,vibration-sensor-006                                            ,vibration,,
reading-1777006142772241,Float64,1777006142772241664,,1.650000,vibration-sensor-006                                            ,vibration,,
reading-1777006150628959,Float64,1777006150628960000,,2.210000,vibration-sensor-006                                            ,vibration,,
reading-1777006151134373,Float64,1777006151134374656,,7.900000,vibration-sensor-006                                            ,vibration,,
reading-1777006153056474,Float64,1777006153056475136,,3.560000,vibration-sensor-006                                            ,vibration,,
reading-1777006182642896,Float64,1777006182642897664,,8.320000,vibration-sensor-006                                            ,vibration,,
reading-1777006216063702,Float64,1777006216063703040,,8.540000,vibration-sensor-006                                            ,vibration,,
reading-1777006259620153,Float64,1777006259620153856,,9.280000,vibration-sensor-006                                            ,vibration,,
reading-1777006263001407,Float64,1777006263001408512,,4.160000,vibration-sensor-006                                            ,vibration,,
reading-1777006292799537,Float64,1777006292799538176,,5.870000,vibration-sensor-006                                            ,vibration,,
reading-1777006322970513,Float64,1777006322970514176,,9.550000,vibration-sensor-006                                            ,vibration,,
reading-1777006328463034,Float64,1777006328463035392,,3.570000,vibration-sensor-006                                            ,vibration,,
reading-1777006344588583,Float64,1777006344588584704,,1.150000,vibration-sensor-006                                            ,vibration,,
reading-1777006344992864,Float64,1777006344992865024,,2.410000,vibration-sensor-006                                            ,vibration,,
reading-1777006359596525,Float64,1777006359596527616,,8.610000,vibration-sensor-006                                            ,vibration,,
reading-1777006364247288,Float64,1777006364247290368,,1.590000,vibration-sensor-006                                            ,vibration,,
reading-1777006380117393,Float64,1777006380117394432,,9.630000,vibration-sensor-006                                            ,vibration,,
reading-1777006380420629,Float64,1777006380420630784,,8.080000,vibration-sensor-006                                            ,vibration,,
reading-1777006382557309,Float64,1777006382557311232,,6.240000,vibration-sensor-006                                            ,vibration,,
reading-1777006390347481,Float64,1777006390347482112,,7.510000,vibration-sensor-006                                            ,vibration,,
reading-1777006395417304,Float64,1777006395417305600,,2.780000,vibration-sensor-006                                            ,vibration,,
reading-1777006409870687,Float64,1777006409870689024,,4.410000,vibration-sensor-006                                            ,vibration,,
reading-1777006411390027,Float64,1777006411390028800,,0.470000,vibration-sensor-006                                            ,vibration,,
reading-1777006422098569,Float64,1777006422098569984,,4.640000,vibration-sensor-006                                            ,vibration,,
reading-1777006431727402,Float64,1777006431727404288,,0.250000,vibration-sensor-006                                            ,vibration,,
reading-1777006445127694,Float64,1777006445127695872,,3.680000,vibration-sensor-006                                            ,vibration,,
reading-1777006467664391,Float64,1777006467664392192,,0.000000,vibration-sensor-006                                            ,vibration,,
reading-1777006468576375,Float64,1777006468576377600,,0.720000,vibration-sensor-006                                            ,vibration,,
reading-1777006473081768,Float64,1777006473081769728,,1.490000,vibration-sensor-006                                            ,vibration,,
reading-1777005364788935,Float64,1777005364788936704,,5.930000,vibration-sensor-007                                            ,vibration,,
reading-1777005380670834,Float64,1777005380670836736,,1.870000,vibration-sensor-007                                            ,vibration,,
reading-1777005384105274,Float64,1777005384105275392,,4.860000,vibration-sensor-007                                            ,vibration,,
reading-1777005387087179,Float64,1777005387087180288,,8.290000,vibration-sensor-007                                            ,vibration,,
reading-1777005390220843,Float64,1777005390220844032,,1.970000,vibration-sensor-007                                            ,vibration,,
reading-1777005403660904,Float64,1777005403660904960,,5.520000,vibration-sensor-007                                            ,vibration,,
reading-1777005405181158,Float64,1777005405181159168,,5.520000,vibration-sensor-007                                            ,vibration,,
reading-1777005406090042,Float64,1777005406090043136,,6.220000,vibration-sensor-007                                            ,vibration,,
reading-1777005408515258,Float64,1777005408515258880,,9.170000,vibration-sensor-007                                            ,vibration,,
reading-1777005419841648,Float64,1777005419841650944,,2.500000,vibration-sensor-007                                            ,vibration,,
reading-1777005422727735,Float64,1777005422727736064,,1.560000,vibration-sensor-007                                            ,vibration,,
reading-1777005423537407,Float64,1777005423537408512,,1.850000,vibration-sensor-007                                            ,vibration,,
reading-1777005425659806,Float64,1777005425659807232,,6.270000,vibration-sensor-007                                            ,vibration,,
reading-1777005430669435,Float64,1777005430669436416,,5.650000,vibration-sensor-007                                            ,vibration,,
reading-1777005448477055,Float64,1777005448477056512,,3.430000,vibration-sensor-007                                            ,vibration,,
reading-1777005452752803,Float64,1777005452752804352,,8.640000,vibration-sensor-007                                            ,vibration,,
reading-1777005469588816,Float64,1777005469588817152,,86.400000,vibration-sensor-007                                            ,vibration,,
reading-1777005472315783,Float64,1777005472315783680,,2.000000,vibration-sensor-007                                            ,vibration,,
reading-1777005476258088,Float64,1777005476258090496,,8.590000,vibration-sensor-007                                            ,vibration,,
reading-1777005495906452,Float64,1777005495906454528,,8.850000,vibration-sensor-007                                            ,vibration,,
reading-1777005508285969,Float64,1777005508285970432,,3.270000,vibration-sensor-007                                            ,vibration,,
reading-1777005520066892,Float64,1777005520066893056,,5.750000,vibration-sensor-007                                            ,vibration,,
reading-1777005525298707,Float64,1777005525298708224,,6.400000,vibration-sensor-007                                            ,vibration,,
reading-1777005545792782,Float64,1777005545792783616,,9.210000,vibration-sensor-007                                            ,vibration,,
reading-1777005554855220,Float64,1777005554855220992,,9.900000,vibration-sensor-007                                            ,vibration,,
reading-1777005559114285,Float64,1777005559114286848,,7.440000,vibration-sensor-007                                            ,vibration,,
reading-1777005573444839,Float64,1777005573444840448,,8.560000,vibration-sensor-007                                            ,vibration,,
reading-1777005584323448,Float64,1777005584323449088,,0.000000,vibration-sensor-007                                            ,vibration,,
reading-1777005586256526,Float64,1777005586256527616,,7.730000,vibration-sensor-007                                            ,vibration,,
reading-1777005589815985,Float64,1777005589815986176,,6.210000,vibration-sensor-007                                            ,vibration,,
reading-1777005598880194,Float64,1777005598880195840,,4.800000,vibration-sensor-007                                            ,vibration,,
reading-1777005607808732,Float64,1777005607808734720,,8.270000,vibration-sensor-007                                            ,vibration,,
reading-1777005611189451,Float64,1777005611189452800,,7.490000,vibration-sensor-007                                            ,vibration,,
reading-1777005620822965,Float64,1777005620822966528,,6.380000,vibration-sensor-007                                            ,vibration,,
reading-1777005625174917,Float64,1777005625174918400,,1.970000,vibration-sensor-007                                            ,vibration,,
reading-1777005649687861,Float64,1777005649687862784,,1.960000,vibration-sensor-007                                            ,vibration,,
reading-1777005657609109,Float64,1777005657609111040,,1.730000,vibration-sensor-007                                            ,vibration,,
reading-1777005700231262,Float64,1777005700231262976,,2.690000,vibration-sensor-007                                            ,vibration,,
reading-1777005719636715,Float64,1777005719636716800,,5.320000,vibration-sensor-007                                            ,vibration,,
reading-1777005721858863,Float64,1777005721858865920,,3.470000,vibration-sensor-007                                            ,vibration,,
reading-1777005737994607,Float64,1777005737994609152,,9.930000,vibration-sensor-007                                            ,vibration,,
reading-1777005744985649,Float64,1777005744985651456,,2.460000,vibration-sensor-007                                            ,vibration,,
reading-1777005754892120,Float64,1777005754892122880,,0.870000,vibration-sensor-007                                            ,vibration,,
reading-1777005768765741,Float64,1777005768765742848,,2.710000,vibration-sensor-007                                            ,vibration,,
reading-1777005775848603,Float64,1777005775848605440,,2.540000,vibration-sensor-007                                            ,vibration,,
reading-1777005775949659,Float64,1777005775949661952,,5.180000,vibration-sensor-007                                            ,vibration,,
reading-1777005778067772,Float64,1777005778067773952,,6.210000,vibration-sensor-007                                            ,vibration,,
reading-1777005785443137,Float64,1777005785443139584,,2.510000,vibration-sensor-007                                            ,vibration,,
reading-1777005798249807,Float64,1777005798249808896,,4.520000,vibration-sensor-007                                            ,vibration,,
reading-1777005802901547,Float64,1777005802901548032,,3.980000,vibration-sensor-007                                            ,vibration,,
reading-1777005812980178,Float64,1777005812980180224,,5.770000,vibration-sensor-007                                            ,vibration,,
reading-1777005844879224,Float64,1777005844879225088,,7.600000,vibration-sensor-007                                            ,vibration,,
reading-1777005848143984,Float64,1777005848143985920,,0.230000,vibration-sensor-007                                            ,vibration,,
reading-1777005849862260,Float64,1777005849862262784,,7.190000,vibration-sensor-007                                            ,vibration,,
reading-1777005869725454,Float64,1777005869725456640,,0.320000,vibration-sensor-007                                            ,vibration,,
reading-1777005872600368,Float64,1777005872600370688,,7.020000,vibration-sensor-007                                            ,vibration,,
reading-1777005876474302,Float64,1777005876474303488,,5.010000,vibration-sensor-007                                            ,vibration,,
reading-1777005878300901,Float64,1777005878300903680,,0.470000,vibration-sensor-007                                            ,vibration,,
reading-1777005895419592,Float64,1777005895419594752,,5.600000,vibration-sensor-007                                            ,vibration,,
reading-1777005901105574,Float64,1777005901105576704,,9.650000,vibration-sensor-007                                            ,vibration,,
reading-1777005901812979,Float64,1777005901812981504,,2.340000,vibration-sensor-007                                            ,vibration,,
reading-1777005904945210,Float64,1777005904945211392,,4.280000,vibration-sensor-007                                            ,vibration,,
reading-1777005918941900,Float64,1777005918941902336,,6.550000,vibration-sensor-007                                            ,vibration,,
reading-1777005928127686,Float64,1777005928127688704,,1.170000,vibration-sensor-007                                            ,vibration,,
reading-1777005959364627,Float64,1777005959364628480,,4.520000,vibration-sensor-007                                            ,vibration,,
reading-1777005967694481,Float64,1777005967694483200,,7.820000,vibration-sensor-007                                            ,vibration,,
reading-1777005977932286,Float64,1777005977932287232,,7.980000,vibration-sensor-007                                            ,vibration,,
reading-1777005980596947,Float64,1777005980596948736,,0.480000,vibration-sensor-007                                            ,vibration,,
reading-1777005986501104,Float64,1777005986501105664,,4.530000,vibration-sensor-007                                            ,vibration,,
reading-1777005992228934,Float64,1777005992228935680,,3.030000,vibration-sensor-007                                            ,vibration,,
reading-1777006006092400,Float64,1777006006092401920,,9.510000,vibration-sensor-007                                            ,vibration,,
reading-1777006020275071,Float64,1777006020275072768,,2.040000,vibration-sensor-007                                            ,vibration,,
reading-1777006022102647,Float64,1777006022102648064,,7.460000,vibration-sensor-007                                            ,vibration,,
reading-1777006023519608,Float64,1777006023519610112,,3.680000,vibration-sensor-007                                            ,vibration,,
reading-1777006029497496,Float64,1777006029497496576,,4.480000,vibration-sensor-007                                            ,vibration,,
reading-1777006031128307,Float64,1777006031128308224,,0.090000,vibration-sensor-007                                            ,vibration,,
reading-1777006047456317,Float64,1777006047456318208,,9.030000,vibration-sensor-007                                            ,vibration,,
reading-1777006061603941,Float64,1777006061603942656,,5.070000,vibration-sensor-007                                            ,vibration,,
reading-1777006063832039,Float64,1777006063832041216,,8.960000,vibration-sensor-007                                            ,vibration,,
reading-1777006073430368,Float64,1777006073430369792,,3.100000,vibration-sensor-007                                            ,vibration,,
reading-1777006114315968,Float64,1777006114315969280,,0.500000,vibration-sensor-007                                            ,vibration,,
reading-1777006116471693,Float64,1777006116471694080,,1.890000,vibration-sensor-007                                            ,vibration,,
reading-1777006118305633,Float64,1777006118305633792,,8.990000,vibration-sensor-007                                            ,vibration,,
reading-1777006134046414,Float64,1777006134046414848,,4.570000,vibration-sensor-007                                            ,vibration,,
reading-1777006136197707,Float64,1777006136197708288,,8.000000,vibration-sensor-007                                            ,vibration,,
reading-1777006151842310,Float64,1777006151842310912,,2.210000,vibration-sensor-007                                            ,vibration,,
reading-1777006152752444,Float64,1777006152752445184,,7.380000,vibration-sensor-007                                            ,vibration,,
reading-1777006156292977,Float64,1777006156292978688,,20.000000,vibration-sensor-007                                            ,vibration,,
reading-1777006161146276,Float64,1777006161146277120,,6.150000,vibration-sensor-007                                            ,vibration,,
reading-1777006164590988,Float64,1777006164590989568,,9.560000,vibration-sensor-007                                            ,vibration,,
reading-1777006168532272,Float64,1777006168532273408,,7.440000,vibration-sensor-007                                            ,vibration,,
reading-1777006174988671,Float64,1777006174988673280,,6.870000,vibration-sensor-007                                            ,vibration,,
reading-1777006183626161,Float64,1777006183626162432,,1.880000,vibration-sensor-007                                            ,vibration,,
reading-1777006202792143,Float64,1777006202792145664,,1.020000,vibration-sensor-007                                            ,vibration,,
reading-1777006205194541,Float64,1777006205194542336,,1.440000,vibration-sensor-007                                            ,vibration,,
reading-1777006212511622,Float64,1777006212511623680,,8.310000,vibration-sensor-007                                            ,vibration,,
reading-1777006213624746,Float64,1777006213624748288,,8.690000,vibration-sensor-007                                            ,vibration,,
reading-1777006220849210,Float64,1777006220849211392,,9.760000,vibration-sensor-007                                            ,vibration,,
reading-1777006235073490,Float64,1777006235073491712,,2.590000,vibration-sensor-007                                            ,vibration,,
reading-1777006236589170,Float64,1777006236589171712,,5.920000,vibration-sensor-007                                            ,vibration,,
reading-1777006245140125,Float64,1777006245140126464,,4.270000,vibration-sensor-007                                            ,vibration,,
reading-1777006247680571,Float64,1777006247680572160,,2.450000,vibration-sensor-007                                            ,vibration,,
reading-1777006249413893,Float64,1777006249413894144,,9.880000,vibration-sensor-007                                            ,vibration,,
reading-1777006258809632,Float64,1777006258809633024,,5.350000,vibration-sensor-007                                            ,vibration,,
reading-1777006267613099,Float64,1777006267613100288,,7.840000,vibration-sensor-007                                            ,vibration,,
reading-1777006268325477,Float64,1777006268325478912,,0.390000,vibration-sensor-007                                            ,vibration,,
reading-1777006293203222,Float64,1777006293203223808,,0.170000,vibration-sensor-007                                            ,vibration,,
reading-1777006308370332,Float64,1777006308370332928,,2.260000,vibration-sensor-007                                            ,vibration,,
reading-1777006309583176,Float64,1777006309583177216,,3.860000,vibration-sensor-007                                            ,vibration,,
reading-1777006318498945,Float64,1777006318498946816,,9.740000,vibration-sensor-007                                            ,vibration,,
reading-1777006337885640,Float64,1777006337885642240,,8.900000,vibration-sensor-007                                            ,vibration,,
reading-1777006339219815,Float64,1777006339219815936,,1.090000,vibration-sensor-007                                            ,vibration,,
reading-1777006354895861,Float64,1777006354895862272,,5.810000,vibration-sensor-007                                            ,vibration,,
reading-1777006357063852,Float64,1777006357063853312,,4.150000,vibration-sensor-007                                            ,vibration,,
reading-1777006365561679,Float64,1777006365561682176,,3.540000,vibration-sensor-007                                            ,vibration,,
reading-1777006376062635,Float64,1777006376062636544,,1.520000,vibration-sensor-007                                            ,vibration,,
reading-1777006418922059,Float64,1777006418922060800,,4.480000,vibration-sensor-007                                            ,vibration,,
reading-1777006428110638,Float64,1777006428112370688,,2.750000,vibration-sensor-007                                            ,vibration,,
reading-1777006439413311,Float64,1777006439413313792,,3.390000,vibration-sensor-007                                            ,vibration,,
reading-1777006459815958,Float64,1777006459815959808,,8.040000,vibration-sensor-007                                            ,vibration,,
reading-1777006466856339,Float64,1777006466856341760,,0.490000,vibration-sensor-007                                            ,vibration,,
reading-1777006468979812,Float64,1777006468979814400,,2.110000,vibration-sensor-007                                            ,vibration,,
reading-1777005362226592,Float64,1777005362226594304,,6.400000,vibration-sensor-008                                            ,vibration,,
reading-1777005373272568,Float64,1777005373272569088,,4.550000,vibration-sensor-008                                            ,vibration,,
reading-1777005386279046,Float64,1777005386279047424,,8.830000,vibration-sensor-008                                            ,vibration,,
